2020-10-25 17:19:35.587 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:217 - No compute target or run config provided. Running local legacy run.
2020-10-25 17:19:35.589 - INFO - 5397 - azureml.train.automl.automlconfig._start_execution:257 - Submitting local legacy run.
2020-10-25 17:19:35.597 - INFO - 5397 - azureml.automl.core.package_utilities._log_activity:46 - ActivityStarted: PackagesCheck
2020-10-25 17:19:35.598 - INFO - 5397 - azureml.automl.core.package_utilities._has_versionconflict_or_not_installed:277 - Package: azure-graphrbac, Version: 0.61.1 found.
2020-10-25 17:24:08.282 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=45.87[ms]
2020-10-25 17:24:08.282 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:08.282 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_0
2020-10-25 17:24:08.357 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=75.52[ms]
2020-10-25 17:24:08.359 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: TimeFit
2020-10-25 17:24:08.487 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=127.11[ms]
2020-10-25 17:24:08.487 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: Predict
2020-10-25 17:24:08.489 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=2.22[ms]
2020-10-25 17:24:08.490 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: ComputeMetrics
2020-10-25 17:24:08.490 - INFO - 25959 - azureml.automl.runtime.shared.runner.log_classification_debug:142 - Classification metrics debug: {'y_test': (7689,), 'y_pred_probs': (7689, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-10-25 17:24:08.721 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=231.67[ms]
2020-10-25 17:24:08.721 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-10-25 17:24:08.722 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: load
2020-10-25 17:24:08.722 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-10-25 17:24:08.735 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-10-25 17:24:08.748 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=26.46[ms]
2020-10-25 17:24:08.748 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:08.748 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_1
2020-10-25 17:24:08.822 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=74.07[ms]
2020-10-25 17:24:08.823 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: TimeFit
2020-10-25 17:24:08.923 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=100.0[ms]
2020-10-25 17:24:08.923 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: Predict
2020-10-25 17:24:08.926 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=2.16[ms]
2020-10-25 17:24:08.926 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: ComputeMetrics
2020-10-25 17:24:08.927 - INFO - 25959 - azureml.automl.runtime.shared.runner.log_classification_debug:142 - Classification metrics debug: {'y_test': (7688,), 'y_pred_probs': (7688, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-10-25 17:24:09.038 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=111.86[ms]
2020-10-25 17:24:09.038 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-10-25 17:24:09.038 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: load
2020-10-25 17:24:09.038 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-10-25 17:24:09.052 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-10-25 17:24:09.065 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=26.65[ms]
2020-10-25 17:24:09.065 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:09.065 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized_cv_split_2
2020-10-25 17:24:09.137 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=72.36[ms]
2020-10-25 17:24:09.138 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: TimeFit
2020-10-25 17:24:09.268 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=129.5[ms]
2020-10-25 17:24:09.268 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: Predict
2020-10-25 17:24:09.270 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=2.33[ms]
2020-10-25 17:24:09.271 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: ComputeMetrics
2020-10-25 17:24:09.272 - INFO - 25959 - azureml.automl.runtime.shared.runner.log_classification_debug:142 - Classification metrics debug: {'y_test': (7688,), 'y_pred_probs': (7688, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-10-25 17:24:09.383 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=112.62[ms]
2020-10-25 17:24:09.384 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=RunCV, HowEnded=Success, Duration=1148.1[ms]
2020-10-25 17:24:09.384 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: RunCVMean
2020-10-25 17:24:09.389 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=RunCVMean, HowEnded=Success, Duration=5.0[ms]
2020-10-25 17:24:09.389 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:09.389 - INFO - 25959 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-10-25 17:24:09.403 - INFO - 25959 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=13.86[ms]
2020-10-25 17:24:09.511 - INFO - 25959 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=1457.66[ms]
2020-10-25 17:24:10.807 - INFO - 5397 - azureml.automl.runtime.shared.resource_limits.__init__:78 - Limits set to mem_in_mb=None, wall_time_in_s=1620, total_wall_time_in_s=31449600, cpu_time_in_s=None, num_processes=None, grace_period_in_s=None, 
2020-10-25 17:24:10.808 - INFO - 5397 - azureml.automl.runtime.shared.limit_function_call_spawn.execute:108 - Calling function <bound method ClientRunner._run of <azureml.automl.runtime.shared.runner.ClientRunner object at 0x7f40f485d7f0>> with argument types: [<class 'azureml.automl.runtime.shared.datasets.ClientDatasets'>, <class 'azureml.automl.runtime.shared.pipeline_spec.PipelineSpec'>, <class 'azureml.automl.runtime.shared.problem_info.ProblemInfo'>], {'sets_to_run': <class 'list'>, 'subsample_percent': <class 'NoneType'>, 'random_state': <class 'NoneType'>, 'subsample_seed': <class 'int'>, 'include_models': <class 'bool'>}
2020-10-25 17:24:11.244 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1431703552
2020-10-25 17:24:11.244 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1631440896
2020-10-25 17:24:11.245 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 80.723572
2020-10-25 17:24:11.245 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 74.212683
2020-10-25 17:24:15.666 - INFO - 26084 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping enabled: False
2020-10-25 17:24:15.666 - INFO - 26084 - azureml.automl.runtime.featurization.data_transformer._logger_wrapper:81 - Feature sweeping timeout: 86400
2020-10-25 17:24:15.673 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: Run
2020-10-25 17:24:15.673 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.load:229 - Loading from file cache
2020-10-25 17:24:15.673 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: load
2020-10-25 17:24:15.673 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:263 - Loading the saved_as object from cache.
2020-10-25 17:24:15.708 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store._try_loading_saved_as_object:266 - The saved_as object is: {'featurized_cv_split_0': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_1': <_SavedAsProtocol.PICKLE: 1>, 'featurized_cv_split_2': <_SavedAsProtocol.PICKLE: 1>, 'X': <_SavedAsProtocol.SCIPY: 3>, 'y': <_SavedAsProtocol.NUMPY: 2>, 'X_valid': <_SavedAsProtocol.PICKLE: 1>, 'y_valid': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight': <_SavedAsProtocol.PICKLE: 1>, 'sample_weight_valid': <_SavedAsProtocol.PICKLE: 1>, 'x_raw_column_names': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits_indices': <_SavedAsProtocol.PICKLE: 1>, 'transformers': <_SavedAsProtocol.PICKLE: 1>, 'cv_splits': <_SavedAsProtocol.PICKLE: 1>, '_on_demand_pickle_keys': <_SavedAsProtocol.PICKLE: 1>, 'timeseries': <_SavedAsProtocol.PICKLE: 1>, 'timeseries_param_dict': <_SavedAsProtocol.PICKLE: 1>, 'data_snapshot_str': <_SavedAsProtocol.PICKLE: 1>, 'class_labels': <_SavedAsProtocol.NUMPY: 2>, 'train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'featurized train CV splits': <_SavedAsProtocol.PICKLE: 1>, 'dataset_cached_keys': <_SavedAsProtocol.PICKLE: 1>}
2020-10-25 17:24:15.721 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=load, HowEnded=Success, Duration=47.59[ms]
2020-10-25 17:24:15.721 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:15.721 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-10-25 17:24:15.735 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=14.3[ms]
2020-10-25 17:24:15.736 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:15.736 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: featurized train CV splits
2020-10-25 17:24:15.748 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: y
2020-10-25 17:24:15.774 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: class_labels
2020-10-25 17:24:15.787 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: train CV splits
2020-10-25 17:24:15.801 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: X
2020-10-25 17:24:15.849 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=112.92[ms]
2020-10-25 17:24:15.849 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: TrainFull
2020-10-25 17:24:15.850 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: TimeFit
2020-10-25 17:24:16.115 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=TimeFit, HowEnded=Success, Duration=264.39[ms]
2020-10-25 17:24:16.115 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: Predict
2020-10-25 17:24:16.120 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Predict, HowEnded=Success, Duration=4.9[ms]
2020-10-25 17:24:16.120 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:46 - ActivityStarted: ComputeMetrics
2020-10-25 17:24:16.122 - INFO - 26084 - azureml.automl.runtime.shared.runner.log_classification_debug:142 - Classification metrics debug: {'y_test': (23065,), 'y_pred_probs': (23065, 2), 'unique_y_test': (2,), 'class_labels': (2,), 'train_labels': (2,), 'n_missing_train': 0, 'n_missing_valid': 0, 'sample_weight': None}
2020-10-25 17:24:16.526 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=ComputeMetrics, HowEnded=Success, Duration=405.95[ms]
2020-10-25 17:24:16.527 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=TrainFull, HowEnded=Success, Duration=677.67[ms]
2020-10-25 17:24:16.527 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:46 - ActivityStarted: get
2020-10-25 17:24:16.527 - INFO - 26084 - azureml.automl.runtime.shared.file_cache_store.get:153 - Getting data for key: dataset_cached_keys
2020-10-25 17:24:16.550 - INFO - 26084 - azureml.automl.runtime.shared.cache_store._log_activity:70 - ActivityCompleted: Activity=get, HowEnded=Success, Duration=23.41[ms]
2020-10-25 17:24:16.655 - INFO - 26084 - azureml.automl.runtime.shared.runner._log_activity:70 - ActivityCompleted: Activity=Run, HowEnded=Success, Duration=982.34[ms]
2020-10-25 17:24:17.378 - INFO - 5397 - azureml.automl.runtime.pipeline_run_helper._log_activity:70 - ActivityCompleted: Activity=RunPipeline, HowEnded=Success, Duration=14291.77[ms]
2020-10-25 17:24:17.379 - INFO - 5397 - azureml.automl.runtime.fit_pipeline.fit_pipeline:172 - Pipeline execution finished with a score of 0.9049208415949069
2020-10-25 17:24:17.433 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][After executing pipeline]memory usage 1431760896
2020-10-25 17:24:17.433 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][After executing pipeline]child memory usage 1623707648
2020-10-25 17:24:17.433 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][After executing pipeline]cpu time 80.914128
2020-10-25 17:24:17.434 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][After executing pipeline]child cpu time 79.516349
2020-10-25 17:24:17.434 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._log_activity:46 - ActivityStarted: MetricsAndSaveModel
2020-10-25 17:24:17.476 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][Start artifact save in fit pipeline]memory usage 1431760896
2020-10-25 17:24:17.476 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][Start artifact save in fit pipeline]child memory usage 1623707648
2020-10-25 17:24:17.477 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][Start artifact save in fit pipeline]cpu time 80.948209
2020-10-25 17:24:17.477 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][Start artifact save in fit pipeline]child cpu time 79.516349
2020-10-25 17:24:18.420 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._save_artifacts:523 - Updating child run properties with model name AutoML5fbadd9b85 and size 53291 bytes.
2020-10-25 17:24:18.572 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End artifact save in fit pipeline]memory usage 1431830528
2020-10-25 17:24:18.572 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End artifact save in fit pipeline]child memory usage 1623777280
2020-10-25 17:24:18.572 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End artifact save in fit pipeline]cpu time 81.127524
2020-10-25 17:24:18.573 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End artifact save in fit pipeline]child cpu time 79.516349
2020-10-25 17:24:18.573 - INFO - 5397 - azureml.automl.runtime.fit_pipeline.fit_pipeline:229 - Save CV trained models.
2020-10-25 17:24:18.935 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._log_activity:70 - ActivityCompleted: Activity=MetricsAndSaveModel, HowEnded=Success, Duration=1500.51[ms]
2020-10-25 17:24:19.384 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._log_metrics_info:754 - run_id:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5, pipeline_id:a91f8b94ae9bf0dfc66e93d29d1ef41b7e2687f2,The following metrics have been logged for the child run: {'recall_score_macro': 0.6729306067172548, 'f1_score_weighted': 0.8936428029233406, 'f1_score_micro': 0.9049208415949069, 'precision_score_weighted': 0.8914531468674821, 'recall_score_micro': 0.9049208415949069, 'AUC_micro': 0.9732447906508247, 'norm_macro_recall': 0.34586121343450954, 'precision_score_micro': 0.9049208415949069, 'accuracy_table': <class 'dict'>, 'AUC_macro': 0.9298483364307096, 'average_precision_score_weighted': 0.9433199643775799, 'log_loss': 0.21826418079886664, 'AUC_weighted': 0.9298483364307096, 'weighted_accuracy': 0.962344257011054, 'balanced_accuracy': 0.6729306067172548, 'recall_score_weighted': 0.9049208415949069, 'confusion_matrix': <class 'dict'>, 'precision_score_macro': 0.7741875125320616, 'f1_score_macro': 0.7054034852236866, 'average_precision_score_micro': 0.9707953841536398, 'matthews_correlation': 0.43351120864632825, 'accuracy': 0.9049208415949069, 'average_precision_score_macro': 0.7784224034461812, 'predict_time': 0.002491, 'train time': 0.12125233333333334, 'fit_time': 0.11876133333333334}.
2020-10-25 17:24:19.384 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._check_iteration_time:714 - Component CompleteRun finished after 0.2733336333333333 minutes.
2020-10-25 17:24:19.385 - INFO - 5397 - azureml.automl.runtime.fit_pipeline.fit_pipeline:350 - Bypassing model explanations as the explanations for the best run will be performed during training
2020-10-25 17:24:19.620 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End fit_pipeline]memory usage 1431838720
2020-10-25 17:24:19.620 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End fit_pipeline]child memory usage 1623785472
2020-10-25 17:24:19.621 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End fit_pipeline]cpu time 81.293521
2020-10-25 17:24:19.621 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - [RunId:AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5][End fit_pipeline]child cpu time 79.516349
2020-10-25 17:24:19.622 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._mark_run_as_complete:528 - Marking the Run AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5 as Completed.
2020-10-25 17:24:19.622 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._log_activity:46 - ActivityStarted: SetRunStatusToComplete
2020-10-25 17:24:19.623 - INFO - 5397 - azureml.train.automl.run._mark_run_as_complete:1277 - Marking Run AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_5 as Completed.
2020-10-25 17:24:21.291 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1431842816
2020-10-25 17:24:21.291 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1623789568
2020-10-25 17:24:21.292 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 81.478422
2020-10-25 17:24:21.293 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 79.516349
2020-10-25 17:24:31.338 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - memory usage 1435082752
2020-10-25 17:24:31.338 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_memory_usage:62 - child memory usage 1627029504
2020-10-25 17:24:31.338 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - cpu time 81.980456
2020-10-25 17:24:31.339 - INFO - 5397 - azureml.automl.core.systemusage_telemetry._log_cpu_usage:71 - child cpu time 79.516349
2020-10-25 17:24:35.924 - INFO - 5397 - azureml.automl.runtime.fit_pipeline._log_activity:70 - ActivityCompleted: Activity=SetRunStatusToComplete, HowEnded=Success, Duration=16302.25[ms]
2020-10-25 17:24:35.924 - INFO - 5397 - azureml.train.automl.runtime._automl_job_phases.training_iteration.run:63 - Child run completed with accuracy=0.9049208415949069 after 0.12125233333333334 seconds.
2020-10-25 17:24:35.929 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:70 - ActivityCompleted: Activity=FitIteration, HowEnded=Success, Duration=34685.72[ms]
2020-10-25 17:24:35.938 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._execute_all_iterations:446 - Start iteration: 6
2020-10-25 17:24:35.938 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._log_activity:46 - ActivityStarted: FitIteration
2020-10-25 17:24:35.939 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:46 - ActivityStarted: GetPipeline
2020-10-25 17:24:35.939 - INFO - 5397 - azureml.train.automl._azureautomlclient._get_tasks:718 - Querying Jasmine for a max of next 1 tasks.
2020-10-25 17:24:37.498 - INFO - 5397 - azureml.train.automl._azureautomlclient._log_activity:70 - ActivityCompleted: Activity=GetPipeline, HowEnded=Success, Duration=1559.58[ms]
2020-10-25 17:24:37.498 - INFO - 5397 - azureml.train.automl.runtime._runtime_client._fit_iteration:650 - Received pipeline ID 8de8c085d2a4b23d3f4cc392a2f2660d23d38c14
2020-10-25 17:24:37.758 - INFO - 5397 - azureml.train.automl.runtime._automl_job_phases.training_iteration.run:37 - Beginning the training iteration for run AutoML_5fbadd9b-8db1-4788-8f45-a421326b9754_6.
